Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
13.907002,0.823883,0.635843,5.299145,-0.000000,-0.188039,0.766496,0.000000
13.923894,0.845663,0.660258,5.152625,23.334094,-0.185405,0.847179,0.040000
13.940747,0.866032,0.678569,4.664225,46.700105,-0.187464,1.077705,0.080000
13.956050,0.883336,0.683757,3.736264,67.674269,-0.199579,1.331282,0.120000
13.973467,0.901628,0.682231,2.564103,47.320400,-0.219397,1.527228,0.150000
13.990814,0.918345,0.683452,1.880342,23.254627,-0.234894,1.884542,0.160000
14.005902,0.931653,0.685283,1.489621,22.518414,-0.246370,2.034383,0.170000
14.022853,0.945223,0.689250,1.294261,-0.000000,-0.255973,2.218803,0.180000
14.039743,0.957276,0.693828,1.147741,23.753480,-0.263448,2.322540,0.210000
14.056584,0.967823,0.697490,1.050061,-0.000000,-0.270333,2.449328,0.230000
14.073622,0.976989,0.700237,0.854701,22.617866,-0.276753,2.530012,0.230000
14.088506,0.983750,0.702068,0.757021,-0.000000,-0.281682,2.576117,0.210000
14.105603,0.990075,0.705730,0.757021,-22.888270,-0.284345,2.622222,0.200000
14.122551,0.994817,0.709392,0.708181,22.756056,-0.285425,2.633748,0.220000
14.137756,0.997773,0.712444,0.708181,-0.000000,-0.285330,2.668327,0.240000
14.154864,0.999629,0.716411,0.708181,-0.000000,-0.283218,2.610696,0.250000
14.172107,0.999921,0.722210,0.854701,-23.936669,-0.277712,2.553065,0.250000
14.189034,0.998667,0.729839,1.001221,-0.000000,-0.268828,2.437802,0.250000
14.203985,0.996290,0.735332,1.050061,-0.000000,-0.260958,2.380171,0.250000
14.220953,0.992154,0.740215,1.050061,-0.000000,-0.251939,2.264908,0.260000
14.237872,0.986509,0.744488,0.952381,23.339411,-0.242022,2.184225,0.260000
14.252843,0.980254,0.748455,0.952381,-0.000000,-0.231799,2.092015,0.240000
14.269873,0.971705,0.753948,0.952381,-0.000000,-0.217757,1.953700,0.230000
14.286926,0.961626,0.759747,1.001221,-0.000000,-0.201879,1.803858,0.220000
14.303855,0.950126,0.763714,0.952381,-0.000000,-0.186412,1.711648,0.230000
14.318882,0.938681,0.765240,0.757021,23.304893,-0.173441,1.619438,0.220000
14.335841,0.924378,0.765240,0.561661,-0.000000,-0.159138,1.481123,0.200000
14.352913,0.908510,0.765240,0.366300,22.412474,-0.143270,1.365861,0.190000
14.369895,0.891278,0.765240,0.268620,-0.000000,-0.126039,1.250598,0.180000
14.384669,0.875128,0.764935,0.170940,22.860173,-0.110193,1.089231,0.190000
14.401611,0.855294,0.764935,0.122100,-0.000000,-0.090360,0.927863,0.200000
