Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.387165,-0.255351,-0.129854,-1.929182,-0.000000,0.125497,-4.881368,-4.100000
4.389456,-0.257546,-0.131685,-1.978022,-0.000000,0.125860,-4.915946,-4.100000
4.391666,-0.259741,-0.133822,-2.026862,-0.000000,0.125920,-4.823736,-4.100000
4.394949,-0.263037,-0.136263,-2.075702,-0.000000,0.126774,-4.904420,-4.200000
4.398227,-0.266334,-0.139315,-2.124542,-0.000000,0.127020,-4.835263,-4.200000
4.400408,-0.268534,-0.141146,-2.173382,42.245826,0.127388,-4.892894,-4.200000
4.403716,-0.271836,-0.144198,-2.222222,-0.000000,0.127639,-4.812210,-4.200000
4.405980,-0.274039,-0.146334,-2.271062,-0.000000,0.127705,-4.858315,-4.200000
4.409252,-0.277345,-0.149386,-2.319902,-0.000000,0.127959,-4.800684,-4.200000
4.411440,-0.279551,-0.151827,-2.368742,-0.000000,0.127723,-4.858315,-4.200000
4.414726,-0.282861,-0.154879,-2.417582,-0.000000,0.127982,-4.743053,-4.300000
4.416889,-0.285069,-0.157321,-2.466422,-0.000000,0.127748,-4.823736,-4.300000
4.420147,-0.288383,-0.160983,-2.564103,-0.000000,0.127401,-4.743053,-4.300000
4.422327,-0.290594,-0.163119,-2.612943,46.283329,0.127475,-4.662369,-4.300000
4.425619,-0.293913,-0.166781,-2.661783,-0.000000,0.127131,-4.696947,-4.400000
4.427833,-0.296126,-0.169223,-2.710623,-0.000000,0.126904,-4.593211,-4.400000
4.431108,-0.299449,-0.172885,-2.759463,-0.000000,0.126564,-4.581685,-4.400000
4.434355,-0.302774,-0.176547,-2.857143,43.208187,0.126227,-4.558632,-4.400000
4.436544,-0.304992,-0.179294,-2.905983,44.805340,0.125698,-4.501001,-4.500000
4.439805,-0.308321,-0.182956,-2.954823,-0.000000,0.125365,-4.512527,-4.500000
4.441989,-0.310541,-0.185702,-3.003663,-0.000000,0.124839,-4.501001,-4.500000
4.445261,-0.313875,-0.189364,-3.052503,-0.000000,0.124510,-4.408791,-4.500000
4.447442,-0.316098,-0.191806,-3.101343,44.854393,0.124292,-4.431844,-4.600000
4.450709,-0.319435,-0.195468,-3.101343,-0.000000,0.123967,-4.385739,-4.600000
4.452881,-0.321661,-0.197604,-3.150183,-0.000000,0.124057,-4.351160,-4.600000
4.456159,-0.325003,-0.201266,-3.150183,-0.000000,0.123736,-4.351160,-4.600000
4.458391,-0.327232,-0.203403,-3.199023,-0.000000,0.123829,-4.258950,-4.600000
4.461687,-0.330577,-0.207370,-3.247863,47.694997,0.123207,-4.258950,-4.600000
4.464970,-0.333925,-0.211032,-3.247863,-0.000000,0.122893,-4.270476,-4.600000
4.467159,-0.336158,-0.213474,-3.296703,45.542466,0.122685,-4.166740,-4.600000
4.470494,-0.339510,-0.217136,-3.345543,45.491897,0.122374,-4.178266,-4.500000
4.472694,-0.341746,-0.220188,-3.345543,-0.000000,0.121559,-4.120635,-4.500000
4.475973,-0.345103,-0.224155,-3.394383,-0.000000,0.120948,-4.039951,-4.500000
